symbol='MAINIDX', expiryDate='27JUL23', strike='19350', option='PE', LTP=71510, LTQ=50, totalTradedVolume=50, bestBid=70840, bestAsk=71990, bestBidQty=150, bestAskQty=200, openInterest=1850, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472982, prevClosePrice=8550, prevOpenInterest=8200
symbol='MAINIDX', expiryDate='13JUL23', strike='17650', option='PE', LTP=490, LTQ=50, totalTradedVolume=50, bestBid=490, bestAsk=500, bestBidQty=400, bestAskQty=850, openInterest=16150, timestamp=Sun Jul 02 20:56:53 IST 2023, sequence=471512, prevClosePrice=104500, prevOpenInterest=14100
symbol='ALLBANKS', expiryDate='20JUL23', strike='44300', option='CE', LTP=44275, LTQ=0, totalTradedVolume=0, bestBid=39545, bestAsk=40010, bestBidQty=50, bestAskQty=50, openInterest=2525, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472374, prevClosePrice=3450, prevOpenInterest=1350
symbol='MAINIDX', expiryDate='31AUG23', strike='18700', option='CE', LTP=30935, LTQ=0, totalTradedVolume=0, bestBid=30564, bestAsk=30725, bestBidQty=150, bestAskQty=50, openInterest=139850, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472076, prevClosePrice=24600, prevOpenInterest=17750
symbol='MAINIDX', expiryDate='31AUG23', strike='19450', option='PE', LTP=77525, LTQ=0, totalTradedVolume=0, bestBid=73965, bestAsk=78000, bestBidQty=50, bestAskQty=50, openInterest=4450, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472488, prevClosePrice=4050, prevOpenInterest=2150
symbol='MAINIDX', expiryDate='31AUG23', strike='19500', option='CE', LTP=4100, LTQ=1600, totalTradedVolume=1600, bestBid=4120, bestAsk=4145, bestBidQty=50, bestAskQty=100, openInterest=412900, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472641, prevClosePrice=49850, prevOpenInterest=38700
symbol='MAINIDX', expiryDate='31AUG23', strike='17550', option='CE', LTP=91585, LTQ=0, totalTradedVolume=0, bestBid=117790, bestAsk=141930, bestBidQty=50, bestAskQty=1750, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472456, prevClosePrice=3850, prevOpenInterest=3550
symbol='ALLBANKS', expiryDate='27JUL23', strike='47500', option='PE', LTP=335435, LTQ=0, totalTradedVolume=0, bestBid=333850, bestAsk=339235, bestBidQty=500, bestAskQty=150, openInterest=5950, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472723, prevClosePrice=5625, prevOpenInterest=3550
symbol='ALLBANKS', expiryDate='20JUL23', strike='44800', option='CE', LTP=23525, LTQ=50, totalTradedVolume=50, bestBid=18900, bestAsk=23285, bestBidQty=25, bestAskQty=200, openInterest=2125, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472275, prevClosePrice=3075, prevOpenInterest=450
symbol='MAINIDX', expiryDate='13JUL23', strike='19850', option='CE', LTP=204, LTQ=0, totalTradedVolume=0, bestBid=204, bestAsk=204, bestBidQty=0, bestAskQty=0, openInterest=9400, timestamp=Sun Jul 02 20:56:53 IST 2023, sequence=471563, prevClosePrice=111100, prevOpenInterest=44700
symbol='ALLBANKS', expiryDate='27JUL23', strike='37500', option='CE', LTP=651195, LTQ=0, totalTradedVolume=0, bestBid=654035, bestAsk=664000, bestBidQty=75, bestAskQty=25, openInterest=1700, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472239, prevClosePrice=3000, prevOpenInterest=3150
symbol='FINANCIALS', expiryDate='25JUL23', strike='18500', option='PE', LTP=6980, LTQ=0, totalTradedVolume=0, bestBid=6980, bestAsk=6980, bestBidQty=0, bestAskQty=0, openInterest=960, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472678, prevClosePrice=5280, prevOpenInterest=1840
symbol='FINANCIALS', expiryDate='04JUL23', strike='18250', option='PE', LTP=90, LTQ=80, totalTradedVolume=80, bestBid=85, bestAsk=90, bestBidQty=4840, bestAskQty=3120, openInterest=16000, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471958, prevClosePrice=211960, prevOpenInterest=149120
symbol='MAINIDX', expiryDate='25JUN26', strike='18000', option='CE', LTP=400000, LTQ=0, totalTradedVolume=0, bestBid=400000, bestAsk=400000, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:53 IST 2023, sequence=471473, prevClosePrice=0, prevOpenInterest=50
symbol='MAINIDX', expiryDate='31AUG23', strike='18650', option='PE', LTP=25670, LTQ=0, totalTradedVolume=0, bestBid=26295, bestAsk=26680, bestBidQty=50, bestAskQty=50, openInterest=8200, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472884, prevClosePrice=7150, prevOpenInterest=4450
symbol='MAINIDX', expiryDate='13JUL23', strike='17050', option='PE', LTP=220, LTQ=0, totalTradedVolume=0, bestBid=220, bestAsk=220, bestBidQty=0, bestAskQty=0, openInterest=3050, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=473011, prevClosePrice=90850, prevOpenInterest=6900
symbol='ALLBANKS', expiryDate='27JUL23', strike='45600', option='CE', LTP=9645, LTQ=250, totalTradedVolume=250, bestBid=9675, bestAsk=9745, bestBidQty=25, bestAskQty=700, openInterest=46575, timestamp=Sun Jul 02 20:56:53 IST 2023, sequence=471508, prevClosePrice=10325, prevOpenInterest=6825
symbol='ALLBANKS', expiryDate='13JUL23', strike='42100', option='PE', LTP=3265, LTQ=1250, totalTradedVolume=1250, bestBid=3235, bestAsk=3254, bestBidQty=25, bestAskQty=25, openInterest=9400, timestamp=Sun Jul 02 20:56:53 IST 2023, sequence=471637, prevClosePrice=13000, prevOpenInterest=7775
symbol='ALLBANKS', expiryDate='20JUL23', strike='48000', option='CE', LTP=1000, LTQ=0, totalTradedVolume=0, bestBid=975, bestAsk=1100, bestBidQty=25, bestAskQty=25, openInterest=900, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471684, prevClosePrice=13900, prevOpenInterest=6675
symbol='ALLBANKS', expiryDate='27JUL23', strike='31500', option='PE', LTP=200, LTQ=0, totalTradedVolume=0, bestBid=200, bestAsk=200, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472069, prevClosePrice=2450, prevOpenInterest=0
symbol='MAINIDX', expiryDate='26DEC24', strike='19000', option='CE', LTP=178500, LTQ=0, totalTradedVolume=0, bestBid=179005, bestAsk=181400, bestBidQty=50, bestAskQty=50, openInterest=6650, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471938, prevClosePrice=2050, prevOpenInterest=150
symbol='MAINIDX', expiryDate='28SEP23', strike='18300', option='PE', LTP=20015, LTQ=0, totalTradedVolume=0, bestBid=20220, bestAsk=20545, bestBidQty=800, bestAskQty=100, openInterest=14900, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471868, prevClosePrice=1850, prevOpenInterest=3200
symbol='MAINIDX', expiryDate='20JUL23', strike='18200', option='PE', LTP=4780, LTQ=1000, totalTradedVolume=1000, bestBid=4640, bestAsk=4740, bestBidQty=1000, bestAskQty=350, openInterest=44000, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472244, prevClosePrice=30100, prevOpenInterest=18950
symbol='ALLBANKS', expiryDate='26OCT23', strike='42000', option='CE', LTP=299930, LTQ=0, totalTradedVolume=0, bestBid=281320, bestAsk=301175, bestBidQty=25, bestAskQty=25, openInterest=11250, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471687, prevClosePrice=1400, prevOpenInterest=200
symbol='MAINIDX', expiryDate='27JUL23', strike='17050', option='PE', LTP=800, LTQ=150, totalTradedVolume=150, bestBid=790, bestAsk=800, bestBidQty=800, bestAskQty=50, openInterest=22700, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472347, prevClosePrice=33300, prevOpenInterest=17400
symbol='MAINIDX', expiryDate='27JUL23', strike='17100', option='CE', LTP=154970, LTQ=0, totalTradedVolume=0, bestBid=152745, bestAsk=153610, bestBidQty=200, bestAskQty=50, openInterest=30750, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472886, prevClosePrice=7150, prevOpenInterest=6450
symbol='MAINIDX', expiryDate='27JUL23', strike='20000', option='PE', LTP=134820, LTQ=0, totalTradedVolume=0, bestBid=135145, bestAsk=135595, bestBidQty=100, bestAskQty=700, openInterest=492750, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=473019, prevClosePrice=9200, prevOpenInterest=11250
symbol='MAINIDX', expiryDate='25JUN26', strike='12000', option='PE', LTP=36600, LTQ=0, totalTradedVolume=0, bestBid=36600, bestAsk=36600, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472144, prevClosePrice=2650, prevOpenInterest=0
symbol='MAINIDX', expiryDate='13JUL23', strike='18200', option='PE', LTP=2725, LTQ=4500, totalTradedVolume=4500, bestBid=2715, bestAsk=2725, bestBidQty=50, bestAskQty=50, openInterest=486700, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471709, prevClosePrice=143950, prevOpenInterest=72350
symbol='MAINIDX', expiryDate='27JUL23', strike='18200', option='PE', LTP=6634, LTQ=11700, totalTradedVolume=11700, bestBid=6590, bestAsk=6615, bestBidQty=700, bestAskQty=300, openInterest=3038350, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472710, prevClosePrice=55100, prevOpenInterest=64700
symbol='FINANCIALS', expiryDate='18JUL23', strike='18500', option='PE', LTP=12000, LTQ=0, totalTradedVolume=0, bestBid=12000, bestAsk=12000, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472056, prevClosePrice=2400, prevOpenInterest=920
symbol='ALLBANKS', expiryDate='20JUL23', strike='42000', option='PE', LTP=6090, LTQ=25, totalTradedVolume=25, bestBid=5555, bestAsk=6160, bestBidQty=100, bestAskQty=25, openInterest=10500, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472560, prevClosePrice=4425, prevOpenInterest=900
symbol='ALLBANKS', expiryDate='06JUL23', strike='40200', option='CE', LTP=396000, LTQ=0, totalTradedVolume=0, bestBid=375115, bestAsk=401165, bestBidQty=750, bestAskQty=750, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472716, prevClosePrice=5550, prevOpenInterest=5550
symbol='MAINIDX', expiryDate='06JUL23', strike='19850', option='CE', LTP=114, LTQ=3050, totalTradedVolume=3050, bestBid=114, bestAsk=120, bestBidQty=11400, bestAskQty=12650, openInterest=257250, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472770, prevClosePrice=598400, prevOpenInterest=110400
symbol='ALLBANKS', expiryDate='27JUL23', strike='48000', option='CE', LTP=1410, LTQ=350, totalTradedVolume=350, bestBid=1420, bestAsk=1430, bestBidQty=25, bestAskQty=25, openInterest=234925, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472506, prevClosePrice=41250, prevOpenInterest=11775
symbol='ALLBANKS', expiryDate='31AUG23', strike='44500', option='PE', LTP=98815, LTQ=495, totalTradedVolume=495, bestBid=98005, bestAsk=98705, bestBidQty=15, bestAskQty=15, openInterest=16440, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472717, prevClosePrice=5565, prevOpenInterest=4440
symbol='MAINIDX', expiryDate='06JUL23', strike='16600', option='PE', LTP=105, LTQ=5850, totalTradedVolume=5850, bestBid=105, bestAsk=110, bestBidQty=12600, bestAskQty=23450, openInterest=683600, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471983, prevClosePrice=2208400, prevOpenInterest=190050
symbol='MAINIDX', expiryDate='06JUL23', strike='18300', option='PE', LTP=1700, LTQ=366950, totalTradedVolume=366950, bestBid=1695, bestAsk=1700, bestBidQty=4100, bestAskQty=6600, openInterest=4072650, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472721, prevClosePrice=560750, prevOpenInterest=515350
symbol='ALLBANKS', expiryDate='31AUG23', strike='41800', option='CE', LTP=243500, LTQ=0, totalTradedVolume=0, bestBid=207510, bestAsk=314280, bestBidQty=210, bestAskQty=885, openInterest=0, timestamp=Sun Jul 02 20:56:53 IST 2023, sequence=471556, prevClosePrice=1110, prevOpenInterest=900
symbol='ALLBANKS', expiryDate='28SEP23', strike='41000', option='CE', LTP=361370, LTQ=0, totalTradedVolume=0, bestBid=350100, bestAsk=369220, bestBidQty=15, bestAskQty=240, openInterest=0, timestamp=Sun Jul 02 20:56:53 IST 2023, sequence=471583, prevClosePrice=1155, prevOpenInterest=1140
symbol='MAINIDX', expiryDate='28DEC23', strike='14000', option='CE', LTP=462500, LTQ=0, totalTradedVolume=0, bestBid=462500, bestAsk=462500, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:53 IST 2023, sequence=471475, prevClosePrice=0, prevOpenInterest=50
symbol='FINANCIALS', expiryDate='11JUL23', strike='19400', option='PE', LTP=13235, LTQ=680, totalTradedVolume=680, bestBid=12844, bestAsk=13185, bestBidQty=80, bestAskQty=240, openInterest=9920, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471668, prevClosePrice=13640, prevOpenInterest=17120
symbol='MAINIDX', expiryDate='28DEC23', strike='13500', option='PE', LTP=515, LTQ=0, totalTradedVolume=0, bestBid=515, bestAsk=515, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472707, prevClosePrice=5500, prevOpenInterest=0
symbol='MAINIDX', expiryDate='13JUL23', strike='20000', option='PE', LTP=139190, LTQ=0, totalTradedVolume=0, bestBid=138120, bestAsk=140335, bestBidQty=200, bestAskQty=200, openInterest=100, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=473032, prevClosePrice=9400, prevOpenInterest=5800
symbol='ALLBANKS', expiryDate='31AUG23', strike='43700', option='PE', LTP=60060, LTQ=0, totalTradedVolume=0, bestBid=63320, bestAsk=63820, bestBidQty=15, bestAskQty=375, openInterest=2775, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471972, prevClosePrice=2175, prevOpenInterest=1305
symbol='FINANCIALS', expiryDate='11JUL23', strike='18500', option='PE', LTP=555, LTQ=0, totalTradedVolume=0, bestBid=555, bestAsk=790, bestBidQty=1600, bestAskQty=120, openInterest=1400, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471994, prevClosePrice=22520, prevOpenInterest=17440
symbol='FINANCIALS', expiryDate='18JUL23', strike='19400', option='PE', LTP=35535, LTQ=0, totalTradedVolume=0, bestBid=16125, bestAsk=20865, bestBidQty=40, bestAskQty=80, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472538, prevClosePrice=4280, prevOpenInterest=600
symbol='ALLBANKS', expiryDate='31AUG23', strike='43300', option='CE', LTP=135465, LTQ=0, totalTradedVolume=0, bestBid=140220, bestAsk=146775, bestBidQty=15, bestAskQty=15, openInterest=600, timestamp=Sun Jul 02 20:56:53 IST 2023, sequence=471555, prevClosePrice=1110, prevOpenInterest=1095
symbol='ALLBANKS', expiryDate='20JUL23', strike='40500', option='PE', LTP=2110, LTQ=0, totalTradedVolume=0, bestBid=1550, bestAsk=2275, bestBidQty=50, bestAskQty=25, openInterest=300, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472622, prevClosePrice=4900, prevOpenInterest=275
symbol='MAINIDX', expiryDate='31DEC26', strike='23000', option='PE', LTP=280490, LTQ=0, totalTradedVolume=0, bestBid=280490, bestAsk=280490, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471993, prevClosePrice=2250, prevOpenInterest=50
symbol='MAINIDX', expiryDate='25DEC25', strike='16000', option='CE', LTP=439450, LTQ=0, totalTradedVolume=0, bestBid=439450, bestAsk=439450, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:53 IST 2023, sequence=471471, prevClosePrice=0, prevOpenInterest=50
symbol='ALLBANKS', expiryDate='31AUG23', strike='45000', option='CE', LTP=51450, LTQ=135, totalTradedVolume=135, bestBid=51385, bestAsk=51660, bestBidQty=60, bestAskQty=15, openInterest=75735, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472843, prevClosePrice=6585, prevOpenInterest=4695
symbol='FINANCIALS', expiryDate='04JUL23', strike='17800', option='PE', LTP=55, LTQ=2360, totalTradedVolume=2360, bestBid=50, bestAsk=55, bestBidQty=1080, bestAskQty=1840, openInterest=67480, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472269, prevClosePrice=305680, prevOpenInterest=75000
symbol='ALLBANKS', expiryDate='20JUL23', strike='41300', option='PE', LTP=11500, LTQ=0, totalTradedVolume=0, bestBid=2000, bestAsk=7830, bestBidQty=25, bestAskQty=200, openInterest=200, timestamp=Sun Jul 02 20:56:53 IST 2023, sequence=471636, prevClosePrice=1300, prevOpenInterest=300
symbol='ALLBANKS', expiryDate='06JUL23', strike='41000', option='CE', LTP=311300, LTQ=0, totalTradedVolume=0, bestBid=302265, bestAsk=303730, bestBidQty=200, bestAskQty=125, openInterest=4925, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472738, prevClosePrice=5700, prevOpenInterest=7025
symbol='MAINIDX', expiryDate='20JUL23', strike='17400', option='PE', LTP=1385, LTQ=0, totalTradedVolume=0, bestBid=575, bestAsk=1070, bestBidQty=100, bestAskQty=100, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471980, prevClosePrice=22000, prevOpenInterest=11550
symbol='MAINIDX', expiryDate='13JUL23', strike='19000', option='PE', LTP=41315, LTQ=1200, totalTradedVolume=1200, bestBid=41190, bestAsk=41340, bestBidQty=50, bestAskQty=200, openInterest=11450, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472507, prevClosePrice=41250, prevOpenInterest=14500
symbol='ALLBANKS', expiryDate='06JUL23', strike='44900', option='CE', LTP=2820, LTQ=190850, totalTradedVolume=190850, bestBid=2820, bestAsk=2830, bestBidQty=175, bestAskQty=1675, openInterest=807875, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472540, prevClosePrice=429925, prevOpenInterest=102550
symbol='ALLBANKS', expiryDate='27JUL23', strike='39100', option='CE', LTP=434000, LTQ=0, totalTradedVolume=0, bestBid=451185, bestAsk=522625, bestBidQty=750, bestAskQty=750, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472330, prevClosePrice=3275, prevOpenInterest=3275
symbol='MAINIDX', expiryDate='26OCT23', strike='20000', option='CE', LTP=10000, LTQ=0, totalTradedVolume=0, bestBid=9755, bestAsk=9855, bestBidQty=50, bestAskQty=200, openInterest=255050, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471956, prevClosePrice=21100, prevOpenInterest=9300
symbol='MAINIDX', expiryDate='13JUL23', strike='18000', option='CE', LTP=61000, LTQ=550, totalTradedVolume=550, bestBid=60954, bestAsk=61185, bestBidQty=200, bestAskQty=200, openInterest=26500, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472651, prevClosePrice=50100, prevOpenInterest=10100
symbol='ALLBANKS', expiryDate='27JUL23', strike='38600', option='PE', LTP=1620, LTQ=1025, totalTradedVolume=1025, bestBid=1620, bestAsk=1639, bestBidQty=600, bestAskQty=325, openInterest=4475, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472926, prevClosePrice=7750, prevOpenInterest=4500
symbol='FINANCIALS', expiryDate='04JUL23', strike='18300', option='CE', LTP=107750, LTQ=0, totalTradedVolume=0, bestBid=110140, bestAsk=112755, bestBidQty=80, bestAskQty=80, openInterest=10000, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472940, prevClosePrice=8040, prevOpenInterest=8120
symbol='MAINIDX', expiryDate='13JUL23', strike='17500', option='PE', LTP=380, LTQ=0, totalTradedVolume=0, bestBid=380, bestAsk=385, bestBidQty=2100, bestAskQty=1150, openInterest=221950, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471814, prevClosePrice=172900, prevOpenInterest=34050
symbol='ALLBANKS', expiryDate='06JUL23', strike='46400', option='CE', LTP=520, LTQ=22050, totalTradedVolume=22050, bestBid=520, bestAsk=525, bestBidQty=500, bestAskQty=4475, openInterest=159900, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472385, prevClosePrice=351525, prevOpenInterest=25575
symbol='FINANCIALS', expiryDate='04JUL23', strike='20500', option='PE', LTP=107740, LTQ=0, totalTradedVolume=0, bestBid=107155, bestAsk=111665, bestBidQty=1800, bestAskQty=2280, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472777, prevClosePrice=6000, prevOpenInterest=7920
symbol='MAINIDX', expiryDate='31AUG23', strike='18900', option='PE', LTP=37960, LTQ=50, totalTradedVolume=50, bestBid=37855, bestAsk=38520, bestBidQty=50, bestAskQty=50, openInterest=25050, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472964, prevClosePrice=8300, prevOpenInterest=7500
symbol='ALLBANKS', expiryDate='27JUL23', strike='45800', option='PE', LTP=163115, LTQ=0, totalTradedVolume=0, bestBid=170795, bestAsk=183395, bestBidQty=25, bestAskQty=75, openInterest=1625, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472449, prevClosePrice=3825, prevOpenInterest=4625
symbol='FINANCIALS', expiryDate='04JUL23', strike='18500', option='PE', LTP=120, LTQ=125360, totalTradedVolume=125360, bestBid=120, bestAsk=125, bestBidQty=49680, bestAskQty=34760, openInterest=1748240, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472058, prevClosePrice=2409200, prevOpenInterest=301920
